SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,DAYS_DECISION,CODE_REJECT_REASON,CNT_PAYMENT
2211173,259285,Consumer loans,10653.345,145782.9,90976.5,-2411,XAP,12
1596422,195076,Consumer loans,17847.09,88330.5,79497,-1415,XAP,5
2282381,253045,Consumer loans,,22455,22455,-376,CLIENT,
1012349,379892,Consumer loans,57330.315,324450,324450,-724,XAP,6
1250528,146709,Cash loans,35274.96,189000,189000,-635,HC,6
1087620,250534,Consumer loans,8649.225,89959.14,44977.5,-1765,XAP,6
1374259,138061,Consumer loans,2704.05,103747.59,13747.5,-1781,XAP,6
2395175,353086,Consumer loans,13347.045,130191.075,130189.5,-657,XAP,12
1594341,131367,Cash loans,45272.925,913500,1065433.5,-110,XAP,36
2603337,250995,Cash loans,58061.52,1363500,1460691,-363,HC,36
1781549,370985,Cash loans,14035.275,103500,117162,-18,HC,12
1560357,451943,Consumer loans,4262.04,42093,46539,-716,XAP,12
1896371,104649,Consumer loans,11564.55,101160,111843,-292,XAP,12
2002395,418468,Consumer loans,2234.925,22315.5,24673.5,-328,XAP,12
1774607,242892,Consumer loans,4247.505,26397,21114,-218,XAP,6
1792646,242620,Consumer loans,5716.17,44028,44028,-195,XAP,10
2713234,125390,Consumer loans,14062.005,125181,124222.5,-1985,XAP,12
1276349,159949,Cash loans,12046.815,135000,178308,-811,XAP,24
2403687,358633,Consumer loans,2671.38,16825.5,16083,-869,XAP,8
1279746,181872,Consumer loans,23254.065,230109.3,194107.5,-2100,LIMIT,10
2736947,370393,Consumer loans,6275.61,57051,57051,-357,XAP,10
1994020,305570,Consumer loans,14836.365,139113,75159,-1301,XAP,6
2617785,324828,Consumer loans,5952.87,31495.5,29749.5,-2222,XAP,6
1940547,175317,Consumer loans,10292.76,114237,114237,-234,XAP,12
1866330,250980,Consumer loans,7159.095,38250,40522.5,-376,XAP,6
2826799,379588,Consumer loans,9975.555,46080,48514.5,-361,XAP,6
2738749,418973,Revolving loans,,0,0,-77,XAP,
1794567,102307,Cash loans,13716,270000,270000,-120,XAP,24
2355777,387472,Cash loans,13366.8,315000,481320,-170,XNA,60
1231471,355236,Revolving loans,22500,450000,450000,-261,XAP,0
2523793,172129,Cash loans,36081,450000,450000,-749,XAP,18
2689103,127505,Cash loans,,0,0,-240,XAP,
2339223,284134,Cash loans,,0,0,-309,XAP,
1687054,386372,Consumer loans,29062.35,135936,157968,-337,XAP,6
1821369,205233,Consumer loans,18669.06,162436.5,176373,-933,XAP,12
1801092,252873,Consumer loans,7150.095,31495.5,37080,-1041,XAP,6
1739647,133412,Consumer loans,3771.045,34155,19174.5,-518,XAP,6
2053933,105464,Consumer loans,11611.44,290250,261225,-924,XAP,36
2077382,304714,Consumer loans,11206.395,280125,252112.5,-731,XAP,36
1010515,216237,Cash loans,8318.7,202500,202500,-2510,XAP,60
1077400,243273,Consumer loans,4854.69,37197,41593.5,-552,XAP,10
1055942,212248,Cash loans,8758.17,81000,86346,-1046,XAP,12
1184629,216356,Consumer loans,3280.185,32805,29524.5,-2617,XAP,10
1592568,166741,Consumer loans,4385.16,29655,21676.5,-1549,XAP,6
2567530,212394,Consumer loans,3138.48,27400.5,19615.5,-1900,XAP,8
1037681,294689,Revolving loans,45000,900000,900000,-289,XAP,0
1674567,319654,Cash loans,,0,0,-374,HC,
2083493,300898,Consumer loans,11015.82,137682,96376.5,-954,XAP,10
1332345,434908,Consumer loans,8605.665,191025,191025,-432,XAP,24
1675909,320628,Consumer loans,6849.855,53955,56331,-2303,XAP,12
2605859,240511,Consumer loans,4758.705,26347.5,23710.5,-2629,XAP,6
1844446,454174,Consumer loans,31609.62,211455,176422.5,-336,XAP,6
2632419,327644,Consumer loans,4615.83,31945.5,30649.5,-2435,XAP,8
2228216,368520,Consumer loans,10321.56,101763,112509,-110,XAP,12
1003864,205669,Consumer loans,9187.965,203724,203724,-1276,XAP,24
2567875,267692,Consumer loans,7023.015,57136.5,66186,-171,XAP,12
1600298,393430,Consumer loans,937.485,20700,20700,-380,XAP,24
1491061,135296,Consumer loans,11232.72,110686.5,109480.5,-1381,XAP,12
2244607,106172,Consumer loans,8168.265,155182.5,188469,-386,XAP,30
2766182,156408,Revolving loans,9000,0,180000,-2540,XAP,0
2532719,396469,Consumer loans,2853.81,21960,21393,-2280,XAP,10
1122040,417000,Consumer loans,,26955,26955,-405,CLIENT,
2754022,372072,Revolving loans,,0,0,-296,XAP,
1632031,165272,Revolving loans,4500,90000,90000,-1180,HC,0
2198193,172027,Cash loans,,0,0,-323,XAP,
1782527,374649,Consumer loans,25289.37,419107.5,377194.5,-1142,XAP,18
1748209,397655,Consumer loans,16336.485,85410,89919,-606,XAP,6
2574078,210006,Consumer loans,4350.015,16425,15268.5,-2483,XAP,4
1781059,227264,Consumer loans,,48996,48996,-324,CLIENT,
2391741,119981,Consumer loans,5603.58,22410,26617.5,-907,XAP,6
2837910,277314,Revolving loans,45000,900000,900000,-678,HC,0
1159398,381299,Cash loans,22678.785,202500,215865,-626,XAP,12
1642576,129474,Consumer loans,19202.895,100647,107955,-144,XAP,6
2429439,256981,Consumer loans,3200.31,30555,35091,-2318,XAP,18
2282123,223496,Cash loans,8393.58,72000,76752,-2650,XAP,12
1962675,228078,Consumer loans,2666.7,21825,24129,-958,XAP,12
2728637,164385,Consumer loans,16609.23,105178.5,88582.5,-965,XAP,6
1078546,246428,Consumer loans,5409.855,40860,34110,-2889,XAP,8
1105074,305063,Revolving loans,2250,45000,45000,-312,XAP,0
1259041,418458,Consumer loans,4915.305,44050.5,40995,-2142,XAP,12
1469708,411449,Consumer loans,8881.515,86062.5,95152.5,-704,XAP,12
2211779,146670,Revolving loans,2250,45000,45000,-144,XAP,0
2744995,280370,Consumer loans,7206.345,45972.45,58189.5,-1819,XAP,12
1931946,204139,Revolving loans,2250,45000,45000,-546,XAP,0
1071173,446628,Consumer loans,20264.805,182047.5,197667,-1147,XAP,12
2585699,431854,Consumer loans,12195.945,90796.5,88456.5,-2072,XAP,10
1248702,431777,Consumer loans,9537.885,94500,94500,-432,XAP,12
2345324,247907,Consumer loans,3080.925,30514.5,30357,-815,XAP,12
1603154,418569,Cash loans,11091.6,270000,270000,-2399,XAP,60
1982317,307341,Cash loans,9267.255,112500,127350,-1572,XAP,24
1569936,307341,Cash loans,16100.595,355500,355500,-994,XAP,48
1573916,119286,Consumer loans,8938.62,89397,80455.5,-2533,XAP,10
2462278,425763,Consumer loans,4675.23,51948,41557.5,-2521,XAP,10
2521822,113201,Consumer loans,3808.575,21226.5,18976.5,-2916,XAP,6
1101194,378039,Cash loans,27574.47,675000,767664,-1417,XAP,48
1490055,249669,Cash loans,10704.555,135000,148365,-1474,XAP,18
1540094,150008,Cash loans,8524.8,157500,188685,-1305,XAP,36
2669665,394665,Cash loans,22325.58,450000,537318,-1483,XAP,42
1880761,448264,Consumer loans,13177.71,67644,50094,-89,XAP,4
2309255,200712,Cash loans,14752.845,225000,254700,-217,XAP,24
1135060,120462,Cash loans,31788.18,157500,162697.5,-978,XAP,6
2060900,169484,Cash loans,,0,0,-243,HC,
1426789,405508,Revolving loans,,0,0,-167,XAP,
2212364,263904,Cash loans,,0,0,-112,XAP,
2420956,408070,Revolving loans,2250,0,45000,-1085,SCO,0
1538453,442130,Cash loans,19063.575,306000,339120,-1238,XAP,24
2789294,152765,Revolving loans,11250,0,225000,-1323,XAP,0
2389066,213126,Cash loans,,0,0,-517,XAP,
2021000,138015,Cash loans,25996.365,337500,384277.5,-341,HC,36
1074371,150782,Revolving loans,,0,0,-337,XAP,
2835929,338912,Cash loans,11386.17,90000,95940,-698,XAP,12
2442889,141880,Consumer loans,,76455,76455,-1972,CLIENT,
1514385,108295,Consumer loans,6215.76,71055,64345.5,-2388,XAP,16
1701866,412008,Cash loans,12088.8,135000,148365,-2581,XAP,18
1080100,233682,Consumer loans,4635.495,46660.5,35896.5,-1747,XAP,10
1095964,355282,Revolving loans,45000,0,900000,-832,XAP,0
2542757,293692,Cash loans,21698.325,225000,259947,-1749,XAP,18
2370974,307182,Revolving loans,45000,900000,900000,-383,XAP,0
2616388,301533,Cash loans,,0,0,-198,XAP,
1352862,273187,Cash loans,16240.95,247500,247500,-2373,LIMIT,24
2277611,455920,Cash loans,62293.59,1215000,1303209,-551,XAP,30
1881643,269236,Revolving loans,45000,900000,900000,-425,XAP,0
1831406,131251,Cash loans,65847.645,562500,657697.5,-1330,XAP,12
1707145,310750,Cash loans,73736.37,2250000,2517300,-1346,HC,60
1584083,187326,Revolving loans,,0,0,-534,XAP,
2511686,186205,Revolving loans,,0,0,-323,XAP,
2346215,422068,Cash loans,23723.865,315000,420259.5,-1461,XAP,30
2015901,234705,Cash loans,69415.65,2025000,2241513,-610,XAP,54
2769358,129858,Consumer loans,8230.68,71995.5,79600.5,-661,XAP,12
1238720,344971,Consumer loans,13949.1,116316,114430.5,-2067,XAP,10
2579796,433799,Revolving loans,2250,45000,45000,-433,XAP,0
1721968,433799,Consumer loans,9135.045,90828,90643.5,-433,XAP,12
1445892,239026,Consumer loans,18399.33,180432,176746.5,-2039,XAP,12
1801397,227504,Consumer loans,10511.505,96030,111145.5,-1043,XAP,12
1001589,215935,Consumer loans,8991.045,97447.5,87700.5,-377,XAP,12
2353193,104145,Consumer loans,3391.02,24975,27171,-569,XAP,10
1360375,353091,Cash loans,23698.35,229500,241920,-771,XAP,12
1983153,181928,Revolving loans,38250,765000,765000,-346,HC,0
2691556,440729,Revolving loans,11250,225000,225000,-914,HC,0
2390165,219058,Revolving loans,3375,67500,67500,-601,HC,0
2747509,406699,Cash loans,,0,0,-163,XAP,
1620549,409567,Cash loans,47038.77,1170000,1305909,-832,XAP,48
1677055,449981,Cash loans,,0,0,-214,HC,
1247706,395335,Cash loans,,0,0,-407,XAP,
2339575,395335,Cash loans,,0,0,-407,XAP,
1070112,225585,Revolving loans,,0,0,-288,XAP,
2339662,387062,Cash loans,,0,0,-310,XAP,
1864360,359363,Consumer loans,10062.63,89955,100998,-719,XAP,12
1465326,164235,Consumer loans,2126.295,16830,16645.5,-1723,XAP,12
1519130,350745,Consumer loans,3999.06,35640,39168,-2185,XAP,12
2136017,426630,Consumer loans,,100485,100485,-1209,CLIENT,
1663700,296735,Consumer loans,7761.87,53676,55948.5,-1477,HC,10
2363141,351166,Consumer loans,13383.18,123646.5,120460.5,-2633,XAP,10
1649075,107336,Consumer loans,5363.28,49950,45801,-1715,XAP,12
1436849,334988,Consumer loans,8783.325,63855,54454.5,-1761,XAP,8
1964576,126119,Consumer loans,2926.08,15475.5,14350.5,-2129,XAP,6
1499854,136928,Consumer loans,6479.73,43110,46903.5,-463,XAP,10
2340092,182863,Consumer loans,18916.02,90850.5,96534,-926,XAP,6
1300936,124682,Revolving loans,4500,90000,90000,-976,HC,0
1553667,370105,Cash loans,40054.5,337500,337500,-579,LIMIT,12
2194769,325390,Cash loans,28786.5,450000,450000,-1411,XAP,24
2141963,237220,Consumer loans,4411.44,38430,38029.5,-2062,XAP,12
2834131,161011,Consumer loans,5769.585,51952.5,46755,-1382,XAP,10
2807363,377627,Consumer loans,9853.38,47925,47925,-1719,XAP,6
2440338,140926,Consumer loans,15089.49,113904,102510,-1749,XAP,8
2393576,201464,Cash loans,18365.58,225000,269550,-291,HC,36
1635413,210773,Consumer loans,5041.575,36981,42048,-1331,XAP,12
1811331,178202,Consumer loans,10417.95,39330,36567,-2457,XAP,4
1662195,354151,Consumer loans,,80955,80955,-1417,HC,
2381044,204677,Consumer loans,2274.75,21375,16875,-2359,HC,10
1157355,418928,Consumer loans,8622.45,126445.5,145183.5,-380,XAP,24
1890357,115452,Consumer loans,7363.98,72729,80410.5,-503,XAP,12
2711864,122894,Consumer loans,,23580,23580,-1369,CLIENT,
1422124,183830,Cash loans,,0,0,-302,XAP,
2255402,312875,Cash loans,,0,0,-63,XAP,
2577833,263423,Cash loans,21658.23,589500,589500,-116,HC,60
1526606,271652,Cash loans,,0,0,-387,XAP,
2107437,168353,Revolving loans,22500,450000,450000,-437,XAP,0
1946301,142541,Cash loans,34999.74,337500,441382.5,-1042,XAP,24
1142331,142541,Revolving loans,11250,0,225000,-1226,SCO,0
2658618,346988,Revolving loans,9000,0,180000,-571,XAP,0
2558464,228358,Cash loans,51732.765,1215000,1338493.5,-726,XAP,42
1747673,289696,Cash loans,35743.5,1350000,1350000,-867,XAP,60
1019490,340762,Cash loans,,0,0,-229,XAP,
2081725,220287,Cash loans,13072.185,90000,110146.5,-878,HC,12
1975321,101407,Revolving loans,2250,45000,45000,-508,XAP,0
1897785,229211,Cash loans,27389.25,454500,490495.5,-364,XAP,24
2239821,205793,Cash loans,27561.69,225000,254700,-277,XAP,12
1523795,295767,Consumer loans,5337.18,27135,18733.5,-2647,XAP,4
1688171,371619,Consumer loans,5941.53,50265,49554,-2165,XAP,12
1622883,436248,Consumer loans,6462.81,51525,46390.5,-1689,XAP,12
1497449,253015,Consumer loans,17230.68,166365,161487,-1939,XAP,12
1633750,142324,Consumer loans,7064.055,74610,67149,-2437,SCO,12
1969312,196470,Consumer loans,4856.445,40455,36405,-2637,XAP,10
1308586,427469,Cash loans,128182.5,1350000,1350000,-104,XAP,12
2697521,376573,Cash loans,39604.5,1350000,1350000,-837,XAP,60
1407502,411378,Cash loans,,0,0,-277,XAP,
1865663,248188,Cash loans,23496.705,225000,239850,-170,XAP,12
1663316,339115,Cash loans,,0,0,-367,XAP,
2813636,127035,Cash loans,6971.085,67500,85315.5,-636,XAP,18
1678568,162990,Consumer loans,6037.56,48132,59908.5,-539,XAP,12
2404450,115562,Consumer loans,13747.635,71955,75753,-55,XAP,6
2771257,372235,Revolving loans,6750,135000,135000,-923,HC,0
2739549,171087,Cash loans,,0,0,-144,XAP,
1638130,223525,Cash loans,29533.5,450000,450000,-403,HC,18
2492010,223525,Cash loans,36691.47,360000,376632,-853,XAP,12
2223908,336956,Cash loans,,0,0,-171,XAP,
1408344,189627,Cash loans,,0,0,-30,XAP,
1355755,362738,Cash loans,70019.64,337500,345298.5,-342,XAP,6
1752524,419703,Consumer loans,5976.9,65431.35,58891.5,-734,XAP,12
2357781,274534,Cash loans,41692.68,1125000,1288350,-219,XAP,60
1916628,246863,Cash loans,49560.75,630000,712080,-839,XAP,18
1795422,106187,Revolving loans,15750,315000,315000,-93,HC,0
2329350,101284,Cash loans,4977,45000,45000,-1174,XAP,12
2445166,110212,Consumer loans,4375.125,44910,44910,-242,XAP,12
1293377,335870,Consumer loans,13695.075,125865,123246,-361,XAP,10
1525588,171340,Consumer loans,12957.885,107010,67594.5,-892,XAP,6
2809875,413567,Consumer loans,13906.35,77526,73458,-1100,XAP,6
1701292,455386,Consumer loans,,69660,69660,-1098,CLIENT,
1062013,380803,Consumer loans,12477.51,62820,66136.5,-777,XAP,6
2343016,324195,Cash loans,38522.34,675000,756081,-665,VERIF,42
1011066,315415,Cash loans,11632.725,135000,161730,-103,XAP,18
2313523,325147,Cash loans,7373.25,67500,71955,-1010,XAP,12
2397737,162582,Consumer loans,3501.54,24246,26248.5,-2816,XAP,10
2397738,219090,Revolving loans,6750,0,135000,-2522,XAP,0
2194273,201550,Consumer loans,9821.475,52645.5,48168,-1973,XAP,6
2007467,392131,Consumer loans,15635.295,121230,131899.5,-293,XAP,10
1353651,316846,Consumer loans,,108495,108495,-937,XNA,
2004928,444044,Consumer loans,6712.065,71910,71910,-646,XAP,12
1239509,168861,Consumer loans,41794.92,252873,235093.5,-581,XAP,6
1777316,205291,Revolving loans,2250,45000,45000,-464,XAP,0
2743319,124821,Cash loans,29677.5,1125000,1125000,-297,HC,60
1961665,334244,Cash loans,60224.49,1665000,1862802,-626,HC,60
2796643,309906,Cash loans,32043.6,270000,270000,-800,XAP,12
2384128,115245,Consumer loans,13963.59,67986,71352,-1746,XAP,6
1235082,151228,Consumer loans,3116.34,20083.5,19251,-2125,XAP,8
1027696,316234,Consumer loans,2799.18,19971,21946.5,-2087,XAP,12
2412107,251838,Consumer loans,11240.235,90661.5,99639,-1264,XAP,12
1341945,127016,Revolving loans,2250,0,67500,-2091,SCO,0
2100679,291147,Consumer loans,5070.915,36274.5,35068.5,-2763,XAP,9
1059667,444854,Consumer loans,5355.27,41206.5,40144.5,-2682,XAP,10
1263894,348146,Consumer loans,6244.38,44995.5,48708,-2313,XAP,10
1899788,113832,Consumer loans,10797.93,90225,98163,-591,XAP,10
2243549,422327,Cash loans,16319.97,234000,332842.5,-11,XAP,48
2679649,364290,Cash loans,34258.5,1134000,1298655,-476,HC,60
2447910,416148,Consumer loans,7655.355,73260,81009,-1440,XAP,12
1903587,223208,Consumer loans,14291.1,119160,134185.5,-598,XAP,12
1461354,226108,Consumer loans,19839.15,89955,96484.5,-91,XAP,6
1765741,438057,Consumer loans,5755.95,33750,30375,-1657,XAP,6
2557712,217407,Consumer loans,4323.51,22455,21204,-2363,XAP,6
1985455,131535,Cash loans,9586.305,90000,95940,-1478,XAP,12
2396596,312251,Cash loans,16293.15,225000,254700,-1756,XAP,24
2157947,298679,Cash loans,28099.26,427500,486751.5,-716,XAP,36
2562505,338113,Cash loans,16181.91,229500,289791,-728,XAP,24
2710535,352704,Cash loans,26318.655,207000,220662,-338,HC,12
2209606,275858,Cash loans,,0,0,-385,XAP,
2799735,377597,Cash loans,,0,0,-97,XAP,
1932925,447519,Cash loans,28742.67,450000,491580,-549,XAP,24
1295770,116650,Cash loans,132861.51,1260000,1296589.5,-723,XAP,12
2481505,339394,Consumer loans,17079.84,96660,96660,-881,XAP,6
2809348,160453,Consumer loans,7471.26,74722.5,67248,-1796,XAP,10
1912452,359350,Consumer loans,13915.62,159070.5,144054,-1536,XAP,16
1964504,303340,Consumer loans,7314.345,35995.5,38848.5,-79,XAP,6
1912456,314031,Consumer loans,40186.98,401913,361719,-2818,XAP,10
2190397,163910,Consumer loans,6409.845,59760,53460,-2266,XAP,12
1218448,228386,Consumer loans,,66996,66996,-359,CLIENT,
2136406,315819,Consumer loans,39750.75,225000,225000,-423,XAP,6
2306343,197660,Consumer loans,10278.765,60561,50809.5,-1964,XAP,6
1381598,272233,Consumer loans,1761.03,16155,16155,-207,XAP,12
1130927,222104,Revolving loans,4500,90000,90000,-263,XAP,0
2159628,350004,Cash loans,,0,0,-292,XAP,
2525005,375556,Revolving loans,2250,45000,45000,-481,XAP,0
2470872,372235,Cash loans,19133.55,495000,691020,-111,HC,60
1250169,138198,Cash loans,,0,0,-2,XAP,
1167813,329412,Cash loans,,0,0,-320,XAP,
2364642,246496,Cash loans,13072.185,90000,110146.5,-621,LIMIT,12
2009027,452831,Cash loans,,0,0,-475,XAP,
2251073,408035,Cash loans,33249.735,900000,1030680,-641,HC,60
2569320,135526,Cash loans,,0,0,-92,XAP,
1225482,142515,Cash loans,66734.46,1129500,1195101,-454,HC,24
2231130,347257,Cash loans,,0,0,-223,XAP,
2532887,316386,Cash loans,27782.955,450000,533160,-731,LIMIT,48
2391972,292295,Cash loans,,0,0,-337,XAP,
1631320,190023,Cash loans,,225000,225000,-315,XAP,
1210507,284165,Revolving loans,6750,0,135000,-2635,XAP,0
2417073,125079,Consumer loans,3079.53,21325.5,23085,-2744,XAP,10
1102731,207545,Consumer loans,17571.465,92691,87826.5,-175,XAP,6
1358737,301337,Consumer loans,6017.94,22720.5,21123,-2681,XAP,4
2657136,229332,Revolving loans,5625,0,112500,-2538,XAP,0
2790081,364475,Consumer loans,4015.395,27805.5,30100.5,-2466,XAP,10
1448794,302433,Consumer loans,6749.325,67500,60750,-2836,XAP,10
1999300,192794,Consumer loans,10192.77,73980,74727,-1519,XAP,10
1855894,453985,Revolving loans,2250,45000,45000,-334,XAP,0
1048317,277836,Consumer loans,2376.945,39996,51876,-1136,SCO,36
2687244,373935,Consumer loans,21925.845,195291,212049,-613,XAP,12
2292469,159162,Consumer loans,3636.585,33705,30330,-1356,XAP,12
1298355,335882,Consumer loans,5747.445,21735,20173.5,-2504,XAP,4
2657268,415546,Consumer loans,11439.045,177147,186790.5,-1002,XAP,24
2410977,302513,Consumer loans,15618.915,129915,126571.5,-1761,XAP,10
1709795,107833,Consumer loans,3168.315,17055,15538.5,-2082,LIMIT,6
2677134,251945,Consumer loans,7033.725,37107,35046,-2228,XAP,6
1071082,234004,Consumer loans,2793.42,20655,17613,-2465,XAP,8
1423572,308454,Cash loans,25157.115,360000,393264,-1276,XAP,24
2320932,408076,Cash loans,48592.575,675000,895716,-801,XAP,36
2585610,124357,Cash loans,14500.035,180000,234873,-1460,XAP,24
2679356,362211,Cash loans,,0,0,-173,XAP,
1812825,442978,Consumer loans,16694.01,165402,165402,-34,CLIENT,12
2494449,366626,XNA,,0,0,-418,XAP,
1442483,127811,Consumer loans,8996.04,79204.5,79204.5,-408,XAP,10
1237446,354184,Consumer loans,4813.65,43470,48825,-721,XAP,14
2338139,162757,Consumer loans,,126796.5,126796.5,-612,CLIENT,
1379038,411253,Consumer loans,,79110,79110,-1506,XNA,
2488033,347293,Consumer loans,3711.96,22995,18495,-2448,LIMIT,6
2696982,320726,Consumer loans,2179.485,19755,19831.5,-2082,XAP,14
2356129,424359,Revolving loans,6750,0,135000,-2752,XAP,0
2008382,417482,Cash loans,,0,0,-140,HC,
2826924,389517,Cash loans,42176.295,675000,721332,-828,XAP,24
2720277,225475,Cash loans,12784.635,67500,69727.5,-943,XAP,6
1372270,264348,Cash loans,33231.42,337500,360891,-996,XAP,18
1010526,382730,Cash loans,10703.565,180000,209700,-1475,XAP,30
1676860,115700,Revolving loans,16875,0,337500,-1248,XAP,0
2743463,369317,Cash loans,19484.73,337500,429426,-739,XAP,30
2744060,270836,Revolving loans,6750,135000,135000,-682,HC,0
